"Object Type","Parent ARK","Item ARK","File Name","Title","AltTitle.other","Publisher.publisherName","Place of origin","volume","issue","Date.created","Date.normalized","Language","Type.typeOfResource","Genre","Format.extent","Format.dimensions","Title -old","Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Contents note","Subject topic","viewingHint","Program","Item Sequence","Visibility","Local identifier","Thumbnail","IIIF Manifest URL"
"Work","ark:/21198/z1v79htf","ark:/21198/z1j48rpb","","1888-05-26 (vol. 04, no. 20)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 20","1888-05-26","1888-05-26","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-05-26","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880526","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j48rpb%2FvfCXB0fgn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j48rpb/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1dc812r","","1888-06-02 (vol. 04, no. 21)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 21","1888-06-02","1888-06-02","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-06-02","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880602","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc812r%2FghdRNi18s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dc812r/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z18q5zp2","","1888-06-09 (vol. 04, no. 22)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 22","1888-06-09","1888-06-09","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-06-09","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880609","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18q5zp2%2FVZKz9nnjW","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18q5zp2/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z14z570k","","1888-06-16 (vol. 04, no. 23)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 23","1888-06-16","1888-06-16","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-06-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880616","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14z570k%2FePoQkIzaq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14z570k/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1164g85","","1888-06-30 (vol. 04, no. 24)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 24","1888-06-30","1888-06-30","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-06-30","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880630","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1164g85%2FhRJDZUeTb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1164g85/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1wf3zr1","","1888-07-07 (vol. 04, no. 25)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 25","1888-07-07","1888-07-07","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-07-07","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880707","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wf3zr1%2FOdhLV5ye0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wf3zr1/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1rp3713","","1888-07-15 (vol. 04, no. 26)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 26","1888-07-15","1888-07-15","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-07-15","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880715","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rp3713%2FmetKw5yAd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rp3713/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1mx2gbt","","1888-07-22 (vol. 04, no. 27)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 27","1888-07-22","1888-07-22","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-07-22","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880722","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mx2gbt%2FcClQqbNow","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mx2gbt/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1h80dxc","","1888-07-29 (vol. 04, no. 28)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 28","1888-07-29","1888-07-29","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-07-29","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880729","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h80dxc%2FHRa2qXm1q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h80dxc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1cg9p9v","","1888-08-05 (vol. 04, no. 29)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 29","1888-08-05","1888-08-05","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-08-05","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880805","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg9p9v%2FQ8mkqdMN5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg9p9v/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z17q8xpg","","1888-08-12 (vol. 04, no. 30)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 30","1888-08-12","1888-08-12","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-08-12","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880812","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q8xpg%2FRkFxRGhCe","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q8xpg/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13z85xp","","1888-08-19 (vol. 04, no. 31)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 31","1888-08-19","1888-08-19","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-08-19","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880819","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z85xp%2F6fnsonbfQ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z85xp/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1067f4s","","1888-08-28 (vol. 04, no. 32)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 32","1888-08-28","1888-08-28","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-08-28","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880828","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1067f4s%2FAAqkoWd9T","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1067f4s/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1vf6xk6","","1888-09-08 (vol. 04, no. 33)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 33","1888-09-08","1888-09-08","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-09-08","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880908","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vf6xk6%2FC3dX21mQ9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vf6xk6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1qp65z6","","1888-09-16 (vol. 04, no. 34)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 34","1888-09-16","1888-09-16","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-09-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880916","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qp65z6%2F0eBNY1VIL","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qp65z6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1m144km","","1888-09-23 (vol. 04, no. 35)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 35","1888-09-23","1888-09-23","spa","text","newspapers","6 pages","22 x 30.5 cm","El Fígaro 1888-09-23","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880923","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m144km%2Fa6hS8pub6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m144km/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1g83cwb","","1888-09-30 (vol. 04, no. 36)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 36","1888-09-30","1888-09-30","spa","text","newspapers","8 pages","22 x 30.5 cm","El Fígaro 1888-09-30","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18880930","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g83cwb%2FBnjvUORRp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g83cwb/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1bh2n7x","","1888-10-07 (vol. 04, no. 37)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 37","1888-10-07","1888-10-07","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-10-07","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881007","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bh2n7x%2FO7tUmfPe8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bh2n7x/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z16r1wf9","","1888-10-14 (vol. 04, no. 38)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 38","1888-10-14","1888-10-14","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-10-14","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881014","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16r1wf9%2FUlC8VCIFI","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16r1wf9/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13014q8","","1888-10-21 (vol. 04, no. 39)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 39","1888-10-21","1888-10-21","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-10-21","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881021","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13014q8%2FTLVcC5atB","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13014q8/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1z70n53","","1888-10-28 (vol. 04, no. 40)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 40","1888-10-28","1888-10-28","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-10-28","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881028","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z70n53%2FRmhISkMgs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z70n53/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1tf9whq","","1888-11-04 (vol. 04, no. 41)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 41","1888-11-04","1888-11-04","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-11-04","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881104","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf9whq%2FD0Wg12hrC","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tf9whq/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1ps7v3c","","1888-11-11 (vol. 04, no. 42)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 42","1888-11-11","1888-11-11","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-11-11","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881111","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps7v3c%2Fiz06tCS9Y","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps7v3c/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1k173gp","","1888-11-18 (vol. 04, no. 43)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 43","1888-11-18","1888-11-18","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-11-18","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881118","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k173gp%2FK87QjSNfZ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k173gp/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1f86brz","","1888-11-25 (vol. 04, no. 44)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 44","1888-11-25","1888-11-25","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-11-25","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881125","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f86brz%2FGKuyY7bvi","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f86brz/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z19h5m1n","","1888-12-02 (vol. 04, no. 45)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 45","1888-12-02","1888-12-02","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-12-02","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881202","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19h5m1n%2FxPZ6J4KIC","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19h5m1n/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z15r4v8g","","1888-12-09 (vol. 04, no. 46)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 46","1888-12-09","1888-12-09","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-12-09","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881209","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15r4v8g%2FqPzCyc3yt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15r4v8g/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z12043kw","","1888-12-16 (vol. 04, no. 47)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 47","1888-12-16","1888-12-16","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-12-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881216","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12043kw%2FfFJVqmHX2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12043kw/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1x73m5h","","1888-12-30 (vol. 04, no. 48)","","Impr. El Figaro","Havana (Cuba)","vol. 04","no. 48","1888-12-30","1888-12-30","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1888-12-30","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18881230","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x73m5h%2FI5FDDp5Na","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x73m5h/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1sk1jrr","","1889-01-13 (vol. 05, no. 01)","","Impr. El Figaro","Havana (Cuba)","vol. 05","no. 01","1889-01-13","1889-01-13","spa","text","newspapers","14 pages","24 x 34 cm","El Fígaro 1889-01-13","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18890113","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sk1jrr%2FXMAG1bAvF","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sk1jrr/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1nt0t57","","1889-01-20 (vol. 05, no. 02)","","Impr. El Figaro","Havana (Cuba)","vol. 05","no. 02","1889-01-20","1889-01-20","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1889-01-20","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18890120","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nt0t57%2Fwp6zAfCd7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nt0t57/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1j202f6","","1889-01-27 (vol. 05, no. 03)","","Impr. El Figaro","Havana (Cuba)","vol. 05","no. 03","1889-01-27","1889-01-27","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1889-01-27","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18890127","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j202f6%2FfyZmgXJ4N","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j202f6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1d899pg","","1889-02-03 (vol. 05, no. 04)","","Impr. El Figaro","Havana (Cuba)","vol. 05","no. 04","1889-02-03","1889-02-03","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1889-02-03","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18890203","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d899pg%2F1u6uQpy27","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d899pg/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z18h8jwv","","1889-02-10 (vol. 05, no. 05)","","Impr. El Figaro","Havana (Cuba)","vol. 05","no. 05","1889-02-10","1889-02-10","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1889-02-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18890210","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h8jwv%2F7m6APeIvp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h8jwv/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z14r7t3n","","1889-02-17 (vol. 05, no. 06)","","Impr. El Figaro","Havana (Cuba)","vol. 05","no. 06","1889-02-17","1889-02-17","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1889-02-17","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18890217","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r7t3n%2FiymkgnDTS","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14r7t3n/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z11072gz","","1889-02-24 (vol. 05, no. 07)","","Impr. El Figaro","Havana (Cuba)","vol. 05","no. 07","1889-02-24","1889-02-24","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1889-02-24","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18890224","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11072gz%2FkhVuXU5h0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11072gz/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1wb58cj","","1889-03-10 (vol. 05, no. 08)","","Impr. El Figaro","Havana (Cuba)","vol. 05","no. 08","1889-03-10","1889-03-10","spa","text","newspapers","8 pages","24 x 34 cm","El Fígaro 1889-03-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_18890310","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wb58cj%2F3xuMKyzMZ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wb58cj/manifest"
