"Object Type","Parent ARK","Item ARK","File Name","Title","AltTitle.other","Publisher.publisherName","Place of origin","volume","issue","Date.created","Date.normalized","Language","Type.typeOfResource","Genre","Format.extent","Format.dimensions","Title -old","Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Contents note","Subject topic","viewingHint","Program","Item Sequence","Visibility","Local identifier","Thumbnail","IIIF Manifest URL"
"Work","ark:/21198/z1v79htf","ark:/21198/z13k3c7h","","1910-02-13 (vol. 26, no. 07)","","","Havana (Cuba)","vol. 26","no. 07","1910-02-13","1910-02-13","spa","text","newspapers","24 pages","","El Fígaro 1910-02-13","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100213","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13k3c7h%2FNAWb46KlF","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13k3c7h/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1zt2vrt","","1910-02-20 (vol. 26, no. 08)","","","Havana (Cuba)","vol. 26","no. 08","1910-02-20","1910-02-20","spa","text","newspapers","24 pages","","El Fígaro 1910-02-20","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100220","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zt2vrt%2FwtuufdMDo","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zt2vrt/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1v2242n","","1910-02-27 (vol. 26, no. 09)","","","Havana (Cuba)","vol. 26","no. 09","1910-02-27","1910-02-27","spa","text","newspapers","24 pages","","El Fígaro 1910-02-27","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100227","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v2242n%2FRmgqcxHyk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v2242n/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1q91ccc","","1910-03-06 (vol. 25, no. 10)","","","Havana (Cuba)","vol. 25","no. 10","1910-03-06","1910-03-06","spa","text","newspapers","24 pages","","El Fígaro 1910-03-06","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100306","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q91ccc%2FyJcgqxmKO","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q91ccc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1kj0mm6","","1910-03-13 (vol. 25, no. 11)","","","Havana (Cuba)","vol. 25","no. 11","1910-03-13","1910-03-13","spa","text","newspapers","24 pages","","El Fígaro 1910-03-13","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100313","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kj0mm6%2FeOtsalacX","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kj0mm6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1fr9vxc","","1910-03-20 (vol. 25, no. 12)","","","Havana (Cuba)","vol. 25","no. 12","1910-03-20","1910-03-20","spa","text","newspapers","24 pages","","El Fígaro 1910-03-20","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100320","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr9vxc%2Fge8Dv9xRU","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr9vxc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1b37tmp","","1910-03-27 (vol. 25, no. 13)","","","Havana (Cuba)","vol. 25","no. 13","1910-03-27","1910-03-27","spa","text","newspapers","24 pages","","El Fígaro 1910-03-27","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100327","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b37tmp%2FHemnNlUxg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b37tmp/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z16b72vw","","1910-04-03 (vol. 25, no. 14)","","","Havana (Cuba)","vol. 25","no. 14","1910-04-03","1910-04-03","spa","text","newspapers","24 pages","","El Fígaro 1910-04-03","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100403","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16b72vw%2FVbgrqmG2T","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16b72vw/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z12k6b4k","","1910-04-10 (vol. 25, no. 15)","","","Havana (Cuba)","vol. 25","no. 15","1910-04-10","1910-04-10","spa","text","newspapers","24 pages","","El Fígaro 1910-04-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100410","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12k6b4k%2F1Z4yjxKwP","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12k6b4k/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1xt5tqs","","1910-04-17 (vol. 25, no. 16)","","","Havana (Cuba)","vol. 25","no. 16","1910-04-17","1910-04-17","spa","text","newspapers","24 pages","","El Fígaro 1910-04-17","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100417","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xt5tqs%2Ff8Ah52seJ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xt5tqs/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1t25305","","1910-04-24 (vol. 25, no. 17)","","","Havana (Cuba)","vol. 25","no. 17","1910-04-24","1910-04-24","spa","text","newspapers","24 pages","","El Fígaro 1910-04-24","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100424","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t25305%2Fbz8EwHTjx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t25305/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1p94b6j","","1910-05-01 (vol. 25, no. 18)","","","Havana (Cuba)","vol. 25","no. 18","1910-05-01","1910-05-01","spa","text","newspapers","24 pages","","El Fígaro 1910-05-01","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100501","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p94b6j%2FLru0rC0NT","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p94b6j/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1jj3kgt","","1910-05-08 (vol. 25, no. 19)","","","Havana (Cuba)","vol. 25","no. 19","1910-05-08","1910-05-08","spa","text","newspapers","24 pages","","El Fígaro 1910-05-08","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100508","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jj3kgt%2Fe4qhqfV57","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jj3kgt/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1dw1j68","","1910-05-15 (vol. 25, no. 20)","","","Havana (Cuba)","vol. 25","no. 20","1910-05-15","1910-05-15","spa","text","newspapers","24 pages","","El Fígaro 1910-05-15","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","19 and 20 May","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100515","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dw1j68%2FwHBQBf5Q2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dw1j68/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1940sfd","","1910-05-22 (vol. 25, no. 21)","","","Havana (Cuba)","vol. 25","no. 21","1910-05-22","1910-05-22","spa","text","newspapers","24 pages","","El Fígaro 1910-05-22","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100522","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1940sfd%2Fdf8efJj6S","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1940sfd/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z15c01q2","","1910-05-29 (vol. 25, no. 22)","","","Havana (Cuba)","vol. 25","no. 22","1910-05-29","1910-05-29","spa","text","newspapers","24 pages","","El Fígaro 1910-05-29","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100529","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15c01q2%2F6yCtOIA2w","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15c01q2/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z11k9923","","1910-06-05 (vol. 25, no. 23)","","","Havana (Cuba)","vol. 25","no. 23","1910-06-05","1910-06-05","spa","text","newspapers","24 pages","","El Fígaro 1910-06-05","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100605","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k9923%2Fc832mfOh4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k9923/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1wt8shh","","1910-06-12 (vol. 25, no. 24)","","","Havana (Cuba)","vol. 25","no. 24","1910-06-12","1910-06-12","spa","text","newspapers","24 pages","","El Fígaro 1910-06-12","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100612","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt8shh%2FYMpqgreSY","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt8shh/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1s281tx","","1910-06-19 (vol. 25, no. 25)","","","Havana (Cuba)","vol. 25","no. 25","1910-06-19","1910-06-19","spa","text","newspapers","24 pages","","El Fígaro 1910-06-19","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100619","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s281tx%2F0ezfReq9M","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s281tx/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1n97925","","1910-06-26 (vol. 25, no. 26)","","","Havana (Cuba)","vol. 25","no. 26","1910-06-26","1910-06-26","spa","text","newspapers","24 pages","","El Fígaro 1910-06-26","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100626","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n97925%2F6q3AnbN80","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n97925/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1hn57q9","","1910-07-03 (vol. 25, no. 27)","","","Havana (Cuba)","vol. 25","no. 27","1910-07-03","1910-07-03","spa","text","newspapers","8 pages","","El Fígaro 1910-07-03","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100703","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hn57q9%2FfnObEodId","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hn57q9/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1cw4h00","","1910-07-10 (vol. 25, no. 28)","","","Havana (Cuba)","vol. 25","no. 28","1910-07-10","1910-07-10","spa","text","newspapers","26 pages","","El Fígaro 1910-07-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100710","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cw4h00%2F01OMIK0Hb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cw4h00/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1843r8k","","1910-07-17 (vol. 25, no. 29)","","","Havana (Cuba)","vol. 25","no. 29","1910-07-17","1910-07-17","spa","text","newspapers","26 pages","","El Fígaro 1910-07-17","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100717","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1843r8k%2FcJfTmq0HB","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1843r8k/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z14c30kp","","1910-07-24 (vol. 25, no. 30)","","","Havana (Cuba)","vol. 25","no. 30","1910-07-24","1910-07-24","spa","text","newspapers","28 pages","","El Fígaro 1910-07-24","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100724","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14c30kp%2FrB0P7P7pt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14c30kp/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z10m27vz","","1910-07-31 (vol. 25, no. 31)","","","Havana (Cuba)","vol. 25","no. 31","1910-07-31","1910-07-31","spa","text","newspapers","28 pages","","El Fígaro 1910-07-31","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100731","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10m27vz%2FgMNOQDwgb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10m27vz/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1vv1rfk","","1910-08-07 (vol. 25, no. 32)","","","Havana (Cuba)","vol. 25","no. 32","1910-08-07","1910-08-07","spa","text","newspapers","28 pages","","El Fígaro 1910-08-07","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100807","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vv1rfk%2FclpSRcSE9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vv1rfk/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1r310qj","","1910-08-14 (vol. 25, no. 33)","","","Havana (Cuba)","vol. 25","no. 33","1910-08-14","1910-08-14","spa","text","newspapers","28 pages","","El Fígaro 1910-08-14","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100814","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r310qj%2FQZ8pYXFen","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r310qj/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1md8zbq","","1910-08-21 (vol. 25, no. 34)","","","Havana (Cuba)","vol. 25","no. 34","1910-08-21","1910-08-21","spa","text","newspapers","28 pages","","El Fígaro 1910-08-21","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100821","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md8zbq%2FV1YBozctQ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md8zbq/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1gn86kx","","1910-08-28 (vol. 25, no. 35)","","","Havana (Cuba)","vol. 25","no. 35","1910-08-28","1910-08-28","spa","text","newspapers","28 pages","","El Fígaro 1910-08-28","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100828","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn86kx%2FXeFvHWt50","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn86kx/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1bw7fzj","","1910-09-04 (vol. 25, no. 36)","","","Havana (Cuba)","vol. 25","no. 36","1910-09-04","1910-09-04","spa","text","newspapers","28 pages","","El Fígaro 1910-09-04","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100904","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw7fzj%2FMYUjst4aj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bw7fzj/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1746q80","","1910-09-11 (vol. 25, no. 37)","","","Havana (Cuba)","vol. 25","no. 37","1910-09-11","1910-09-11","spa","text","newspapers","28 pages","","El Fígaro 1910-09-11","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100911","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1746q80%2F8lc4JWESL","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1746q80/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13c5zht","","1910-09-18 (vol. 25, no. 38)","","","Havana (Cuba)","vol. 25","no. 38","1910-09-18","1910-09-18","spa","text","newspapers","28 pages","","El Fígaro 1910-09-18","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100918","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13c5zht%2FjU8dc7Dvp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13c5zht/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1zm5g1x","","1910-09-25 (vol. 25, no. 39)","","","Havana (Cuba)","vol. 25","no. 39","1910-09-25","1910-09-25","spa","text","newspapers","28 pages","","El Fígaro 1910-09-25","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19100925","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zm5g1x%2FeJqNe1sSv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zm5g1x/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1tz3dqh","","1910-10-02 (vol. 25, no. 40)","","","Havana (Cuba)","vol. 25","no. 40","1910-10-02","1910-10-02","spa","text","newspapers","28 pages","","El Fígaro 1910-10-02","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19101002","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tz3dqh%2FLH66jYxc0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tz3dqh/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1q62nzn","","1910-10-09 (vol. 25, no. 41)","","","Havana (Cuba)","vol. 25","no. 41","1910-10-09","1910-10-09","spa","text","newspapers","28 pages","","El Fígaro 1910-10-09","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19101009","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q62nzn%2FGt31DKeKt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q62nzn/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1kf1x6w","","1910-10-16 (vol. 25, no. 42)","","","Havana (Cuba)","vol. 25","no. 42","1910-10-16","1910-10-16","spa","text","newspapers","28 pages","","El Fígaro 1910-10-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19101016","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kf1x6w%2FerwxoACwG","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kf1x6w/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1fp15gj","","1910-10-23 (vol. 25, no. 43)","","","Havana (Cuba)","vol. 25","no. 43","1910-10-23","1910-10-23","spa","text","newspapers","28 pages","","El Fígaro 1910-10-23","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19101023","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fp15gj%2F4FD2rKVar","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fp15gj/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z19x0dtq","","1910-10-30 (vol. 25, no. 44)","","","Havana (Cuba)","vol. 25","no. 44","1910-10-30","1910-10-30","spa","text","newspapers","28 pages","","El Fígaro 1910-10-30","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19101030","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19x0dtq%2FJugFeqMgR","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19x0dtq/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1649p18","","1910-11-06 (vol. 25, no. 45)","","","Havana (Cuba)","vol. 25","no. 45","1910-11-06","1910-11-06","spa","text","newspapers","28 pages","","El Fígaro 1910-11-06","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19101106","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1649p18%2Fg3XOuirSM","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1649p18/manifest"
