"Object Type","Parent ARK","Item ARK","File Name","Title","AltTitle.other","Publisher.publisherName","Place of origin","volume","issue","Date.created","Date.normalized","Language","Type.typeOfResource","Genre","Format.extent","Format.dimensions","Title -old","Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Contents note","Subject topic","viewingHint","Program","Item Sequence","Visibility","Local identifier","Thumbnail","IIIF Manifest URL"
"Work","ark:/21198/z1v79htf","ark:/21198/z1mh7nr1","","1900-01-28 (vol. 16, no. 04)","El Figaro: periodico literario y artistico, vol. 16, no. 4","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 04","1900-01-28","1900-01-28","spa","text","newspapers","20 pages","25.5 x 34 cm","El Fígaro 1900-01-28","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000128","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh7nr1%2Fx4j61DhX1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mh7nr1/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1gr6x1q","","1900-02-04 (vol. 16, no. 05)","El Figaro: periodico literario y artistico, vol. 16, no. 5","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 05","1900-02-04","1900-02-04","spa","text","newspapers","18 pages","25.5 x 34 cm","El Fígaro 1900-02-04","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000204","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gr6x1q%2FtU9f1GuBO","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gr6x1q/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1c0657s","","1900-02-11 (vol. 16, no. 6)","El Fígaro 1900-02-11","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 6","1900-02-11","1900-02-11","spa","text","newspapers","18 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 6","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000211","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c0657s%2FtqmqfVCJC","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c0657s/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1775dh2","","1900-02-18 (vol. 16, no. 07)","El Fígaro 1900-02-18","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 07","1900-02-18","1900-02-18","spa","text","newspapers","22 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 7","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000218","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1775dh2%2FJBnxTB7lT","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1775dh2/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13k3c5m","","1900-02-25 (vol. 16, no. 08)","El Figaro, vol. 16, no. 8","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 08","1900-02-25","1900-02-25","spa","text","newspapers","22 pages","25.5 x 34 cm","El Fígaro 1900-02-25","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000225","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13k3c5m%2FktkKGP9Cy","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13k3c5m/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1zt2vqc","","1900-03-04 (vol. 16, no. 9)","El Fígaro 1900-03-04","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 9","1900-03-04","1900-03-04","spa","text","newspapers","20 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 9","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000304","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zt2vqc%2FDQZUCiL9R","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zt2vqc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1v22416","","1900-03-11 (vol. 16, no. 10)","El Fígaro 1900-03-11","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 10","1900-03-11","1900-03-11","spa","text","newspapers","22 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000311","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v22416%2F9hhI0DgP7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v22416/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1q91cbx","","1900-03-18 (vol. 16, no. 11)","El Fígaro 1900-03-18","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 11","1900-03-18","1900-03-18","spa","text","newspapers","22 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 11","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000318","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q91cbx%2FrBxH2UlbB","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q91cbx/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1kj0mkr","","1900-03-25 (vol. 16, no. 12)","El Figaro, vol. 16, no. 12","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 12","1900-03-25","1900-03-25","spa","text","newspapers","24 pages","25.5 x 34 cm","El Fígaro 1900-03-25","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000325","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kj0mkr%2F3GqjaWqNO","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kj0mkr/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1fr9vvg","","1900-04-01 (vol. 16, no. 13)","El Fígaro 1900-04-01","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 13","1900-04-01","1900-04-01","spa","text","newspapers","24 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 13","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000401","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr9vvg%2FWafw3THEi","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr9vvg/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1b0943d","","1900-04-15 (vol. 16, no. 14)","El Fígaro 1900-04-15","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 14","1900-04-15","1900-04-15","spa","text","newspapers","22 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 14","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","En el ejemplar fisico falta la primera pagina","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000415","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b0943d%2F1LfNCnnds","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b0943d/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z16b72s0","","1900-04-22 (vol. 16, no. 15)","El Fígaro 1900-04-22","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 15","1900-04-22","1900-04-22","spa","text","newspapers","24 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 15","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000422","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16b72s0%2FUvmBBCNk3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16b72s0/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z12k6b34","","1900-05-13 (vol. 16, no. 16-18)","El Fígaro 1900-05-13","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 16, 17, 18","1900-05-13","1900-05-13","spa","text","newspapers","60 pages","25.5 x 34 cm","El Figaro, vol. 16, no. 16, no. 17, no. 18","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000513","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12k6b34%2Fbsy2EqvJm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12k6b34/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1xt5tpb","","1900-05-20 (vol. 16, no. 19)","El Figaro, vol. 16, no. 19","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 19","1900-05-20","1900-05-20","spa","text","newspapers","24 pages","25.5 x 34 cm","El Fígaro 1900-05-20","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000520","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xt5tpb%2F1s7mNQD7A","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xt5tpb/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1t252z9","","1900-05-27 (vol. 16, no. 20)","El Figaro, vol. 16, no. 20","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 20","1900-05-27","1900-05-27","spa","text","newspapers","24 pages","25.5 x 34 cm","El Fígaro 1900-05-27","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000527","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t252z9%2FmfE9kmX96","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t252z9/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1p94b53","","1900-06-03 (vol. 16, no. 21)","El Figaro, vol. 16, no. 21","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 21","1900-06-03","1900-06-03","spa","text","newspapers","24 pages","25.5 x 34 cm","El Fígaro 1900-06-03","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000603","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p94b53%2FN2VygM2NX","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p94b53/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1jj3kdx","","1900-06-10 (vol. 16, no. 22)","El Figaro: periodico literario y artistico, vol. 16,  no. 22","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 22","1900-06-10","1900-06-10","spa","text","newspapers","22 pages","25.5 x 34 cm","El Fígaro 1900-06-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000610","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jj3kdx%2F8bX9FT53E","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jj3kdx/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1ds2tqn","","1900-06-17 (vol. 16, no. 23)","El Figaro, vol. 16,  no. 23","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 23","1900-06-17","1900-06-17","spa","text","newspapers","26 pages","25.5 x 34 cm","El Fígaro 1900-06-17","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000617","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ds2tqn%2Feuh8GsO7G","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ds2tqn/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1940sch","","1900-06-24 (vol. 16, no. 24)","El Fígaro 1900-06-24","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 24","1900-06-24","1900-06-24","spa","text","newspapers","20 pages","25.5 x 34 cm","El Figaro, vol. 16,  no. 24","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000624","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1940sch%2FvAlmJaqlZ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1940sch/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z15c01pm","","1900-07-01 (vol. 16, no. 25)","El Fígaro 1900-07-01","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 25","1900-07-01","1900-07-01","spa","text","newspapers","24 pages","25.5 x 34 cm","El Figaro, vol. 16,  no. 25","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000701","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15c01pm%2FsvOWPms38","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15c01pm/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z11k991n","","1900-07-08 (vol. 16, no. 26)","El Fígaro 1900-07-08","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 26","1900-07-08","1900-07-08","spa","text","newspapers","24 pages","25.5 x 34 cm","El Figaro, vol. 16,  no. 26","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000708","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k991n%2F5KuY6cYpM","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k991n/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1wt8sg2","","1900-07-22 (vol. 16, no. 27)","El Fígaro 1900-07-22","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 27","1900-07-22","1900-07-22","spa","text","newspapers","24 pages","25.5 x 34 cm","El Figaro, vol. 16,  no. 27","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000722","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt8sg2%2FT5Gdx7AAA","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt8sg2/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1s281r1","","1900-07-29 (vol. 16, no. 28)","El Figaro: periodico literario y artistico, vol. 16,  no. 28","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 28","1900-07-29","1900-07-29","spa","text","newspapers","24 pages","25.5 x 34 cm","El Fígaro 1900-07-29","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000729","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s281r1%2FqhHP7gjwW","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s281r1/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1n97908","","1900-08-05 (vol. 16, no. 29)","El Figaro: periodico literario y artistico, vol. 16,  no. 29","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 29","1900-08-05","1900-08-05","spa","text","newspapers","22 pages","25.5 x 34 cm","El Fígaro 1900-08-05","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000805","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n97908%2FPO4OSfufN","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n97908/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1hj6j8j","","1900-08-12 (vol. 16, no. 30)","El Fígaro 1900-08-12","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 30","1900-08-12","1900-08-12","spa","text","newspapers","26 pages","25.5 x 34 cm","El Figaro: periodico literario y artistico, vol. 16,  no. 30","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000812","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hj6j8j%2FljiEZABPz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hj6j8j/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1cw4gxp","","1900-08-19 (vol. 16, no. 31)","El Fígaro 1900-08-19","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 31","1900-08-19","1900-08-19","spa","text","newspapers","24 pages","25.5 x 34 cm","El Figaro, vol. 16,  no. 31","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000819","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cw4gxp%2FPGerGcpLa","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cw4gxp/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1843r74","","1900-08-26 (vol. 16, no. 32)","El Fígaro 1900-08-26","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 32","1900-08-26","1900-08-26","spa","text","newspapers","28 pages","25.5 x 34 cm","El Figaro: periodico literario y artistico, vol. 16,  no. 32","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000826","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1843r74%2Fiq8ov8ZNn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1843r74/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z14c30j7","","1900-09-02 (vol. 16, no. 33)","El Fígaro 1900-09-02","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 33","1900-09-02","1900-09-02","spa","text","newspapers","24 pages","25.5 x 34 cm","El Figaro: periodico literario y artistico, vol. 16,  no. 33","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000902","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14c30j7%2FxmW71D59I","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14c30j7/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z10m27th","","1900-09-09 (vol. 16, no. 34)","El Figaro: periodico literario y artistico, vol. 16,  no. 34","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 34","1900-09-09","1900-09-09","spa","text","newspapers","18 pages","25.5 x 34 cm","El Fígaro 1900-09-09","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000909","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10m27th%2FEVK6kDZaB","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10m27th/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1vv1rcp","","1900-09-23 (vol. 16, no. 35)","El Figaro: periodico literario y artistico, vol. 16,  no. 35","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 35","1900-09-23","1900-09-23","spa","text","newspapers","20 pages","25.5 x 34 cm","El Fígaro 1900-09-23","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000923","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vv1rcp%2FzBN7Dw3LG","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vv1rcp/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1r310nn","","1900-09-30 (vol. 16, no. 36)","El Fígaro 1900-09-30","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 36","1900-09-30","1900-09-30","spa","text","newspapers","22 pages","25.5 x 34 cm","El Figaro, vol. 16,  no. 36","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19000930","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r310nn%2Fx1xwtI69V","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r310nn/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1md8z8t","","1900-10-07 (vol. 16, no. 37)","El Figaro, vol. 16,  no. 37","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 37","1900-10-07","1900-10-07","spa","text","newspapers","26 pages","25.5 x 34 cm","El Fígaro 1900-10-07","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19001007","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md8z8t%2FReIpQpFlP","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md8z8t/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1gn86h1","","1900-10-14 (vol. 16, no. 38)","El Fígaro 1900-10-14","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 38","1900-10-14","1900-10-14","spa","text","newspapers","24 pages","25.5 x 34 cm","El Figaro, vol. 16,  no. 38","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19001014","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn86h1%2FUdMbkW6mU","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn86h1/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1bw7fx3","","1900-10-21 (vol. 16, no. 39)","El Figaro: periodico literario y artistico, vol. 16,  no. 39","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 39","1900-10-21","1900-10-21","spa","text","newspapers","20 pages","25.5 x 34 cm","El Fígaro 1900-10-21","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19001021","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw7fx3%2FSTDVJEeIo","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bw7fx3/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1746q7j","","1900-10-28 (vol. 16, no. 40)","El Figaro: periodico literario y artistico, vol. 16,  no. 40","Impr. El Figaro","Havana (Cuba)","vol. 16","no. 40","1900-10-28","1900-10-28","spa","text","newspapers","22 pages","25.5 x 34 cm","El Fígaro 1900-10-28","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19001028","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1746q7j%2FSf5A2jmAx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1746q7j/manifest"
