"Object Type","Title","Item ARK","Parent ARK","Local identifier","Visibility","File Name","Item Sequence","Thumbnail","Date.created","Date.normalized","Contents note","Description.note","Format.extent","Format.medium","Genre","Language","Name.creator","Name.subject","Note","Place of origin","Publisher.publisherName","Repository","Type.typeOfResource","Rights.copyrightStatus","Rights.rightsHolderContact","viewingHint","Subject","IIIF Manifest URL"
"Work","1892-11-18 (vol. 04 | no. 1047)","ark:/21198/z1836ggr","ark:/21198/z1f54zmt","ihc_ladiscusion_18921118","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h77dv","1892-11-18","1892-11-18","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1836ggr/manifest"
"Work","1892-11-19 (vol. 04 | no. 1048)","ark:/21198/z14b5qsg","ark:/21198/z1f54zmt","ihc_ladiscusion_18921119","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34pqt","1892-11-19","1892-11-19","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b5qsg/manifest"
"Work","1892-11-21 (vol. 04 | no. 1049)","ark:/21198/z10k502j","ark:/21198/z1f54zmt","ihc_ladiscusion_18921121","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk367q","1892-11-21","1892-11-21","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k502j/manifest"
"Work","1892-11-22 (vol. 04 | no. 1050)","ark:/21198/z1vt4gm9","ark:/21198/z1f54zmt","ihc_ladiscusion_18921122","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21pp7","1892-11-22","1892-11-22","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt4gm9/manifest"
"Work","1892-11-23 (vol. 04 | no. 1051)","ark:/21198/z1r52f85","ark:/21198/z1f54zmt","ihc_ladiscusion_18921123","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j069g","1892-11-23","1892-11-23","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r52f85/manifest"
"Work","1892-11-24 (vol. 04 | no. 1052)","ark:/21198/z1md1pkw","ark:/21198/z1f54zmt","ihc_ladiscusion_18921124","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37nj0","1892-11-24","1892-11-24","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md1pkw/manifest"
"Work","1892-11-25 (vol. 04 | no. 1053)","ark:/21198/z1gn0xs8","ark:/21198/z1f54zmt","ihc_ladiscusion_18921125","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk652w","1892-11-25","1892-11-25","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn0xs8/manifest"
"Work","1892-11-26 (vol. 04 | no. 1054)","ark:/21198/z1bw063s","ark:/21198/z1f54zmt","ihc_ladiscusion_18921126","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24nmr","1892-11-26","1892-11-26","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bw063s/manifest"
"Work","1892-11-28 (vol. 04 | no. 1055)","ark:/21198/z1739fd8","ark:/21198/z1f54zmt","ihc_ladiscusion_18921128","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1vk1","1892-11-28","1892-11-28","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1739fd8/manifest"
"Work","1892-11-29 (vol. 04 | no. 1056)","ark:/21198/z13b8pn3","ark:/21198/z1f54zmt","ihc_ladiscusion_18921129","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40mcq","1892-11-29","1892-11-29","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13b8pn3/manifest"
"Work","1892-11-30 (vol. 04 | no. 1057)","ark:/21198/z1zk866n","ark:/21198/z1f54zmt","ihc_ladiscusion_18921130","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk93v6","1892-11-30","1892-11-30","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk866n/manifest"
"Work","1892-12-01 (vol. 04 | no. 1058)","ark:/21198/z1tx64w7","ark:/21198/z1f54zmt","ihc_ladiscusion_18921201","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27mgc","1892-12-01","1892-12-01","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx64w7/manifest"
"Work","1892-12-02 (vol. 04 | no. 1059)","ark:/21198/z1q55d4s","ark:/21198/z1f54zmt","ihc_ladiscusion_18921202","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4tg3","1892-12-02","1892-12-02","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q55d4s/manifest"
"Work","1892-12-03 (vol. 04 | no. 1060)","ark:/21198/z1kd4ncm","ark:/21198/z1f54zmt","ihc_ladiscusion_18921203","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43k6w","1892-12-03","1892-12-03","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd4ncm/manifest"
"Work","1892-12-05 (vol. 04 | no. 1061)","ark:/21198/z1fn3wnw","ark:/21198/z1f54zmt","ihc_ladiscusion_18921205","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km22tq","1892-12-05","1892-12-05","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn3wnw/manifest"
"Work","1892-12-06 (vol. 04 | no. 1062)","ark:/21198/z19w350v","ark:/21198/z1f54zmt","ihc_ladiscusion_18921206","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8j2f","1892-12-06","1892-12-06","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w350v/manifest"
"Work","1892-12-07 (vol. 04 | no. 1063)","ark:/21198/z1642d70","ark:/21198/z1f54zmt","ihc_ladiscusion_18921207","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw78sh","1892-12-07","1892-12-07","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1642d70/manifest"
"Work","1892-12-08 (vol. 04 | no. 1064)","ark:/21198/z12c1nk5","ark:/21198/z1f54zmt","ihc_ladiscusion_18921208","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5sdp","1892-12-08","1892-12-08","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12c1nk5/manifest"
"Work","1892-12-09 (vol. 04 | no. 1065)","ark:/21198/z1xp9vfr","ark:/21198/z1f54zmt","ihc_ladiscusion_18921209","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz30bw","1892-12-09","1892-12-09","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp9vfr/manifest"
"Work","1892-12-10 (vol. 04 | no. 1066)","ark:/21198/z1sx93qd","ark:/21198/z1f54zmt","ihc_ladiscusion_18921210","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0r3j","1892-12-10","1892-12-10","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx93qd/manifest"
"Work","1892-12-12 (vol. 04 | no. 1067)","ark:/21198/z1p58bzj","ark:/21198/z1f54zmt","ihc_ladiscusion_18921212","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49h01","1892-12-12","1892-12-12","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p58bzj/manifest"
"Work","1892-12-13 (vol. 04 | no. 1068)","ark:/21198/z1jd7m77","ark:/21198/z1f54zmt","ihc_ladiscusion_18921213","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6pzw","1892-12-13","1892-12-13","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd7m77/manifest"
"Work","1892-12-14 (vol. 04 | no. 1069)","ark:/21198/z1dn6vhh","ark:/21198/z1f54zmt","ihc_ladiscusion_18921214","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18656g3","1892-12-14","1892-12-14","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn6vhh/manifest"
"Work","1892-12-15 (vol. 04 | no. 1070)","ark:/21198/z18w63tm","ark:/21198/z1f54zmt","ihc_ladiscusion_18921215","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3q0m","1892-12-15","1892-12-15","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w63tm/manifest"
"Work","1892-12-16 (vol. 04 | no. 1071)","ark:/21198/z1545c42","ark:/21198/z1f54zmt","ihc_ladiscusion_18921216","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r81572","1892-12-16","1892-12-16","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1545c42/manifest"
"Work","1892-12-17 (vol. 04 | no. 1072)","ark:/21198/z11g39rr","ark:/21198/z1f54zmt","ihc_ladiscusion_18921217","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9nvz","1892-12-17","1892-12-17","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g39rr/manifest"
"Work","1892-12-19 (vol. 04 | no. 1073)","ark:/21198/z1wq2tbc","ark:/21198/z1f54zmt","ihc_ladiscusion_18921219","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17685bq","1892-12-19","1892-12-19","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq2tbc/manifest"
"Work","1892-12-20 (vol. 04 | no. 1074)","ark:/21198/z1rz22j4","ark:/21198/z1f54zmt","ihc_ladiscusion_18921220","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6x55","1892-12-20","1892-12-20","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz22j4/manifest"
"Work","1892-12-21 (vol. 04 | no. 1075)","ark:/21198/z1n619wm","ark:/21198/z1f54zmt","ihc_ladiscusion_18921221","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q84444","1892-12-21","1892-12-21","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n619wm/manifest"
"Work","1892-12-22 (vol. 04 | no. 1076)","ark:/21198/z1hf0k6r","ark:/21198/z1f54zmt","ihc_ladiscusion_18921222","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2mn7","1892-12-22","1892-12-22","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hf0k6r/manifest"
"Work","1892-12-23 (vol. 04 | no. 1077)","ark:/21198/z1cn9tgg","ark:/21198/z1f54zmt","ihc_ladiscusion_18921223","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0chm","1892-12-23","1892-12-23","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn9tgg/manifest"
"Work","1892-12-24 (vol. 04 | no. 1078)","ark:/21198/z1807s4b","ark:/21198/z1f54zmt","ihc_ladiscusion_18921224","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17tqp","1892-12-24","1892-12-24","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1807s4b/manifest"
"Work","1892-12-26 (vol. 04 | no. 1079)","ark:/21198/z14771d0","ark:/21198/z1f54zmt","ihc_ladiscusion_18921226","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6b64","1892-12-26","1892-12-26","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14771d0/manifest"
"Work","1892-12-27 (vol. 04 | no. 1080)","ark:/21198/z10g68p8","ark:/21198/z1f54zmt","ihc_ladiscusion_18921227","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904tr0","1892-12-27","1892-12-27","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g68p8/manifest"
"Work","1892-12-28 (vol. 04 | no. 1081)","ark:/21198/z1vq5s43","ark:/21198/z1f54zmt","ihc_ladiscusion_18921228","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k21t0","1892-12-28","1892-12-28","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq5s43/manifest"
"Work","1892-12-29 (vol. 04 | no. 1082)","ark:/21198/z1qz51f6","ark:/21198/z1f54zmt","ihc_ladiscusion_18921229","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20skv","1892-12-29","1892-12-29","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qz51f6/manifest"
"Work","1892-12-30 (vol. 04 | no. 1083)","ark:/21198/z1m648sp","ark:/21198/z1f54zmt","ihc_ladiscusion_18921230","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9919","1892-12-30","1892-12-30","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m648sp/manifest"
"Work","1892-12-31 (vol. 04 | no. 1084)","ark:/21198/z1gf3j1x","ark:/21198/z1f54zmt","ihc_ladiscusion_18921231","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807sph","1892-12-31","1892-12-31","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","5 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf3j1x/manifest"
"Work","1893-01-07 (vol. 05 | no. 1090)","ark:/21198/z1bs1gnm","ark:/21198/z1f54zmt","ihc_ladiscusion_18930107","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4h5w","1893-01-07","1893-01-07","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs1gnm/manifest"
