Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Visibility,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Subject,IIIF Manifest URL
Work,1903-08-30 (vol. 12 | no. 17),bncjm_cubayamerica_19030830,ark:/21198/z1vm6s4f,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17395fd,,open,,1903-08-30,1903-08-30,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vm6s4f/manifest
Work,1903-09 (vol. 12 | no. 18),bncjm_cubayamerica_190309,ark:/21198/z1m358ms,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0gc4,,open,,1903-09-01/1903-09-30,1903-09-01/1903-09-30,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m358ms/manifest
Work,1903-09-13 (vol. 12 | no. 20),bncjm_cubayamerica_19030913,ark:/21198/z1bp2gnz,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6xxg,,open,,1903-09-13,1903-09-13,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bp2gnz/manifest
Work,1903-09-20 (vol. 12 | no. 21),bncjm_cubayamerica_19030920,ark:/21198/z135106m,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3dj2,,open,,1903-09-20,1903-09-20,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz135106m/manifest
Work,1903-09-27 (vol. 12 | no. 22),bncjm_cubayamerica_19030927,ark:/21198/z1tm9r02,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv3389,,open,,1903-09-27,1903-09-27,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tm9r02/manifest
Work,1903-10-04 (vol. 13 | no. 01),bncjm_cubayamerica_19031004,ark:/21198/z1pv9078,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6jwd,,open,,1903-10-04,1903-10-04,33 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pv9078/manifest
Work,1903-10-10 (vol. 13 | no. 02),bncjm_cubayamerica_19031010,ark:/21198/z1k387gd,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6m8s,,open,,1903-10-10,1903-10-10,68 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k387gd/manifest
Work,1903-10-18 (vol. 13 | no. 03),bncjm_cubayamerica_19031018,ark:/21198/z1ff666v,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4q4r,,open,,1903-10-18,1903-10-18,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ff666v/manifest
Work,1903-10-25 (vol. 13 | no. 04),bncjm_cubayamerica_19031025,ark:/21198/z19p5fg4,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9jg5,,open,,1903-10-25,1903-10-25,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p5fg4/manifest
Work,1903-11-01 (vol. 13 | no. 05),bncjm_cubayamerica_19031101,ark:/21198/z15x4psv,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4csp,,open,,1903-11-01,1903-11-01,34 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15x4psv/manifest
Work,1903-11-08 (vol. 13 | no. 06),bncjm_cubayamerica_19031108,ark:/21198/z1253z39,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3f86,,open,,1903-11-08,1903-11-08,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1253z39/manifest
Work,1903-11-15 (vol. 13 | no. 07),bncjm_cubayamerica_19031115,ark:/21198/z1xd3fj3,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h118x,,open,,1903-11-15,1903-11-15,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xd3fj3/manifest
Work,1903-11-22 (vol. 13 | no. 08),bncjm_cubayamerica_19031122,ark:/21198/z1sn2ptc,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08nks,,open,,1903-11-22,1903-11-22,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sn2ptc/manifest
Work,1903-11-29 (vol. 13 | no. 09),bncjm_cubayamerica_19031129,ark:/21198/z1nw1z2m,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19337q5,,open,,1903-11-29,1903-11-29,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw1z2m/manifest
Work,1903-12-06 (vol. 13 | no. 10),bncjm_cubayamerica_19031206,ark:/21198/z1j69wrz,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p58303,,open,,1903-12-06,1903-12-06,78 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j69wrz/manifest
Work,1903-12-13 (vol. 13 | no. 11),bncjm_cubayamerica_19031213,ark:/21198/z1df9511,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06kzb,,open,,1903-12-13,1903-12-13,32 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1df9511/manifest
Work,1903-12-20 (vol. 13 | no. 12),bncjm_cubayamerica_19031220,ark:/21198/z18p8dc6,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18fcx,,open,,1903-12-20,1903-12-20,34 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18p8dc6/manifest
Work,1903-12-27 (vol. 13 | no. 13),bncjm_cubayamerica_19031227,ark:/21198/z14x7nng,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7gvq,,open,,1903-12-27,1903-12-27,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x7nng/manifest
Work,1904-01-03 (vol. 14 | no. 01),bncjm_cubayamerica_19040103,ark:/21198/z1156wx2,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83tp6,,open,,1904-01-03,1904-01-03,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1156wx2/manifest
Work,1904-01-10 (vol. 14 | no. 02),bncjm_cubayamerica_19040110,ark:/21198/z1wd6df5,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8dr4,,open,,1904-01-10,1904-01-10,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wd6df5/manifest
Work,1904-01-17 (vol. 14 | no. 03),bncjm_cubayamerica_19040117,ark:/21198/z1rn5nqf,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff66zq,,open,,1904-01-17,1904-01-17,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn5nqf/manifest
Work,1904-01-24 (vol. 14 | no. 04),bncjm_cubayamerica_19040124,ark:/21198/z1n03mc9,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj128n,,open,,1904-01-24,1904-01-24,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n03mc9/manifest
Work,1904-01-31 (vol. 14 | no. 05),bncjm_cubayamerica_19040131,ark:/21198/z1h72vm4,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4btd,,open,,1904-01-31,1904-01-31,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h72vm4/manifest
Work,1904-02-07 (vol. 14 | no. 06),bncjm_cubayamerica_19040207,ark:/21198/z1cg23x7,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9657,,open,,1904-02-07,1904-02-07,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg23x7/manifest
Work,1904-02-14 (vol. 14 | no. 07),bncjm_cubayamerica_19040214,ark:/21198/z17q1c8t,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw70d8,,open,,1904-02-14,1904-02-14,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q1c8t/manifest
Work,1904-02-21 (vol. 14 | no. 08),bncjm_cubayamerica_19040221,ark:/21198/z13z0mhn,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5w09,,open,,1904-02-21,1904-02-21,32 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z0mhn/manifest
Work,1904-02-28 (vol. 14 | no. 09),bncjm_cubayamerica_19040228,ark:/21198/z1059vsp,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26dt3,,open,,1904-02-28,1904-02-28,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1059vsp/manifest
Work,1904-03-06 (vol. 14 | no. 10),bncjm_cubayamerica_19040306,ark:/21198/z1vd9c8b,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m359dh,,open,,1904-03-06,1904-03-06,38 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd9c8b/manifest
Work,1904-03-13 (vol. 14 | no. 11),bncjm_cubayamerica_19040313,ark:/21198/z1qr79zx,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps09jx,,open,,1904-03-13,1904-03-13,32 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr79zx/manifest
Work,1904-03-20 (vol. 14 | no. 12),bncjm_cubayamerica_19040320,ark:/21198/z1m06k8c,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0vjp,,open,,1904-03-20,1904-03-20,32 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m06k8c/manifest
Work,1904-03-27 (vol. 14 | no. 13),bncjm_cubayamerica_19040327,ark:/21198/z1g75tk3,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2pzv,,open,,1904-03-27,1904-03-27,37 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g75tk3/manifest
Work,1904-04-03 (vol. 15 | no. 01),bncjm_cubayamerica_19040403,ark:/21198/z1bg52w6,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8fv6,,open,,1904-04-03,1904-04-03,33 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg52w6/manifest
Work,1904-04-10 (vol. 15 | no. 02),bncjm_cubayamerica_19040410,ark:/21198/z16q4b30,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9jkh,,open,,1904-04-10,1904-04-10,30 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q4b30/manifest
Work,1904-04-17 (vol. 15 | no. 03),bncjm_cubayamerica_19040417,ark:/21198/z12z3kdq,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1kw2,,open,,1904-04-17,1904-04-17,30 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z3kdq/manifest
Work,1904-04-24 (vol. 15 | no. 04),bncjm_cubayamerica_19040424,ark:/21198/z1z91s9m,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4xr0,,open,,1904-04-24,1904-04-24,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z91s9m/manifest
Work,1904-05-01 (vol. 15 | no. 05),bncjm_cubayamerica_19040501,ark:/21198/z1tj11jt,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h11c8,,open,,1904-05-01,1904-05-01,34 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj11jt/manifest
Work,1904-05-08 (vol. 15 | no. 06),bncjm_cubayamerica_19040508,ark:/21198/z1ps08t3,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40b0g,,open,,1904-05-08,1904-05-08,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps08t3/manifest
Work,1904-05-15 (vol. 15 | no. 07),bncjm_cubayamerica_19040515,ark:/21198/z1k09j5f,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6dm3,,open,,1904-05-15,1904-05-15,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k09j5f/manifest
Work,1904-05-22 (vol. 15 | no. 08),bncjm_cubayamerica_19040522,ark:/21198/z1f78sfq,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573spg,,open,,1904-05-22,1904-05-22,44 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f78sfq/manifest
Work,1904-05-29 (vol. 15 | no. 09),bncjm_cubayamerica_19040529,ark:/21198/z19g81qc,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf386v,,open,,1904-05-29,1904-05-29,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g81qc/manifest
Work,1904-06-05 (vol. 15 | no. 10),bncjm_cubayamerica_19040601,ark:/21198/z15q78z6,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0nc8,,open,,1904-06-05,1904-06-05,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q78z6/manifest
Work,1904-06-12 (vol. 15 | no. 11),bncjm_cubayamerica_19040612,ark:/21198/z12257m2,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g4751s,,open,,1904-06-12,1904-06-12,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12257m2/manifest
Work,1904-06-19 (vol. 15 | no. 12),bncjm_cubayamerica_19040619,ark:/21198/z1x94r4s,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4j49,,open,,1904-06-19,1904-06-19,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x94r4s/manifest
Work,1904-06-26 (vol. 15 | no. 13),bncjm_cubayamerica_19040626,ark:/21198/z1sj40fw,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80vwg,,open,,1904-06-26,1904-06-26,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj40fw/manifest
Work,1904-07-03 (vol. 16 | no. 01),bncjm_cubayamerica_19040703,ark:/21198/z1ns37s2,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6zcq,,open,,1904-07-03,1904-07-03,40 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ns37s2/manifest
Work,1904-07-10 (vol. 16 | no. 02),bncjm_cubayamerica_19040710,ark:/21198/z1j12h22,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710g5f,,open,,1904-07-10,1904-07-10,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j12h22/manifest
Work,1904-07-17 (vol. 16 | no. 03),bncjm_cubayamerica_19040717,ark:/21198/z1d81r9w,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m359gd,,open,,1904-07-17,1904-07-17,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d81r9w/manifest
Work,1904-07-24 (vol. 16 | no. 04),bncjm_cubayamerica_19040724,ark:/21198/z18h10kj,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1d4f,,open,,1904-07-24,1904-07-24,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h10kj/manifest
Work,1904-07-31 (vol. 16 | no. 05),bncjm_cubayamerica_19040731,ark:/21198/z14t8z8m,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w691g4,,open,,1904-07-31,1904-07-31,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14t8z8m/manifest
Work,1904-08-07 (vol. 16 | no. 06),bncjm_cubayamerica_19040807,ark:/21198/z11286h4,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht53zh,,open,,1904-08-07,1904-08-07,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11286h4/manifest
Work,1904-08-14 (vol. 16 | no. 07),bncjm_cubayamerica_19040814,ark:/21198/z1w97q1v,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2x8g,,open,,1904-08-14,1904-08-14,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w97q1v/manifest
Work,1904-08-21 (vol. 16 | no. 08),bncjm_cubayamerica_19040821,ark:/21198/z1rj6zbk,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh90p3,,open,,1904-08-21,1904-08-21,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rj6zbk/manifest
