Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Visibility,Thumbnail,Contents note,Date.created,Date.normalized,Description.note,Format.extent,Genre,Language,Local identifier,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.editor,Subject,IIIF Manifest URL
Work,1920-04 (vol. 05 | no. 04),ark:/21198/z1d52r6w,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16135kx,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento, texto y fotos completas que aparecen entre las páginas 48-49 del documento. Páginas 67 y 68 en muy mal estado. En la página 27 tiene una nota escrita con lápiz de color negro y tachaduras en muchos de sus párrafos.",abril 1920|~|1920-03-31/1920-04-29,1920-03-31/1920-04-29,,96 pages,magazines (periodicals),spa,ohch_social_192004,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d52r6w/manifest
Work,1920-05 (vol. 05 | no. 05),ark:/21198/z18d20h0,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5m91,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento, el dibujo titulado, La voz de la conciencia, que se encuentra entre las páginas 50-51.Bordes de la portada y de la página 1 en mal estado. En el documento original salta de la página 48 a la 51. Le falta la carátula trasera.",mayo 1920|~|1920-04-30/1920-05-30,1920-04-30/1920-05-30,,100 pages,magazines (periodicals),spa,ohch_social_192005,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d20h0/manifest
Work,1920-06 (vol. 05 | no. 06),ark:/21198/z14n17v5,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63rn9,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento un cartel completo que se encuentra entre la página 32-33 y las fotos y el texto titulado El casino de la playa que se encuentre entre las páginas 53-53. Bordes de la portada y de la página 1 en mal estado.",junio 1920|~|1920-05-31/1920-06-29,1920-05-31/1920-06-29,,104 pages,magazines (periodicals),spa,ohch_social_192006,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n17v5/manifest
Work,1920-07 (vol. 05 | no. 07),ark:/21198/z10w0h2z,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08dbr,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento fotografía y texto completo que se encuentran entre la página 52-53. No todas las imágenes tienen la misma coloración.",julio 1920|~|1920-06-30/1920-07-30,1920-06-30/1920-07-30,,102 pages,magazines (periodicals),spa,ohch_social_192007,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10w0h2z/manifest
Work,1920-08 (vol. 05 | no. 08),ark:/21198/z1w400md,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35241,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento dos fotos completas que se encuentran entre la página 52-53 del documento. Le falta la carátula trasera. No todas las páginas tienen la misma coloración. Bordes de la portada y de la página 1 en mal estado.Le faltan las páginas 17-18.",agosto 1920|~|1920-07-31/1920-08-30,1920-07-31/1920-08-30,,102 pages,magazines (periodicals),spa,ohch_social_192008,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w400md/manifest
Work,1920-09 (vol. 05 | no. 09),ark:/21198/z1rb97vp,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961pxh,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento colección de fotos y texto titulado, Fue en una perla del sur, que se encuentran entre las páginas 52-53. Le falta la carátula trasera. No todas las páginas tienen la misma coloración. Bordes de la portada y de la página 1 en mal estado.",septiembre 1920|~|1920-08-31/1920-09-29,1920-08-31/1920-09-29,,105 pages,magazines (periodicals),spa,ohch_social_192009,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb97vp/manifest
Work,1920-10 (vol. 05 | no. 10),ark:/21198/z1mp76h7,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr73g5,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento foto y texto que se encuentra entre las páginas 52-53. Le falta la carátula trasera. No todas las páginas tienen la misma coloración. Bordes de la portada y de la página 1 en mal estado.",octubre 1920|~|1920-09-30/1920-10-30,1920-09-30/1920-10-30,,96 pages,magazines (periodicals),spa,ohch_social_192010,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp76h7/manifest
Work,1920-11 (vol. 05 | no. 11),ark:/21198/z1gx6fsh,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n77n4,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento foto y texto que se encuentra entre las páginas 52-53 titulado ``De la hora de ahora´´. Le falta la carátula trasera. No todas las páginas tienen la misma coloración. Bordes de la portada y de la página 1 en mal estado.",noviembre 1920|~|1920-10-31/1920-11-29,1920-10-31/1920-11-29,,104 pages,magazines (periodicals),spa,ohch_social_192011,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx6fsh/manifest
Work,1920-12 (vol. 05 | no. 12),ark:/21198/z1c55q3z,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03cxk,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento foto y texto que se encuentra entre las páginas 44-45. No todas las páginas tienen la misma coloración. ",diciembre 1920|~|1920-11-30/1920-12-30,1920-11-30/1920-12-30,,90 pages,magazines (periodicals),spa,ohch_social_192012,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c55q3z/manifest
Work,1921-01 (vol. 06 | no. 01),ark:/21198/z17d4zf4,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w11cbq,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento foto y texto que se encuentra entre las páginas 44-45 tituladas, 3 pm Marianao. No todas las páginas tienen la misma coloración. Error de paginación en la página 54, ya que dice 51.",enero 1921|~|1920-12-31/1921-01-30,1920-12-31/1921-01-30,,90 pages,magazines (periodicals),spa,ohch_social_192101,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d4zf4/manifest
Work,1921-02 (vol. 06 | no. 02),ark:/21198/z13n46pb,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14193hv,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento foto y texto que se encuentra entre las páginas 44-45 tituladas, De la hora de ahora. No todas las páginas tienen la misma coloración.",febrero 1921|~|1921-01-31/1921-02-27,1921-01-31/1921-02-27,,88 pages,magazines (periodicals),spa,ohch_social_192102,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n46pb/manifest
Work,1921-03 (vol. 06 | no. 03),ark:/21198/z1zw3q5m,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8k9f,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento foto y texto que se encuentra entre las páginas 44-45. No todas las páginas tienen la misma coloración. ",marzo 1921|~|1921-02-28/1921-03-30,1921-02-28/1921-03-30,,88 pages,magazines (periodicals),spa,ohch_social_192103,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw3q5m/manifest
Work,1921-04 (vol. 06 | no. 04),ark:/21198/z1v42zf6,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447swb,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. Contiene al final del documento foto y texto que se encuentra entre las páginas 44-45. No todas las páginas tienen la misma coloración. ",abril 1921|~|1921-03-31/1921-04-29,1921-03-31/1921-04-29,,88 pages,magazines (periodicals),spa,ohch_social_192104,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v42zf6/manifest
Work,1921-05 (vol. 06 | no. 05),ark:/21198/z1qg0x46,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp78qr,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. No todas las páginas tienen la misma coloración. ",mayo 1921|~|1921-04-30/1921-05-30,1921-04-30/1921-05-30,,80 pages,magazines (periodicals),spa,ohch_social_192105,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg0x46/manifest
Work,1921-06 (vol. 06 | no. 06),ark:/21198/z1kq05dv,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5kt1,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Algunas páginas se encuentran ligeramente inclimadas debido a la encuadernación del documento original. En el documento original los bordes están guillotinados, generalmente se nota más en los bordes inferiores, esto se hizo cuando se reencuadernó el documento. No todas las páginas tienen la misma coloración.Contiene en la última página fotografías y textos completos que se encuentran en medio de las páginas 36-37, tituladas, Las fiestas de la pátria.",junio 1921|~|1921-05-31/1921-06-29,1921-05-31/1921-06-29,,72 pages,magazines (periodicals),spa,ohch_social_192106,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kq05dv/manifest
Work,1921-07 (vol. 06 | no. 07),ark:/21198/z1fx9drg,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd94wh,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 40-41. No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. Documento original fue quillotinado, generalmente se nota en los bordes inferiores. No todas las páginas tienen la misma coloración.",julio 1921|~|1921-06-30/1921-07-30,1921-06-30/1921-07-30,,80 pages,magazines (periodicals),spa,ohch_social_192107,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fx9drg/manifest
Work,1921-08 (vol. 06 | no. 08),ark:/21198/z1b58p1g,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5dq7,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 36-37, tituladas Bolín Bulevardea Broadway. No todas las páginas tienen la misma coloración. No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. El documento original fue quillotinado, generalmente se nota en los bordes inferiores. ",agosto 1921|~|1921-07-31/1921-08-30,1921-07-31/1921-08-30,,72 pages,magazines (periodicals),spa,ohch_social_192108,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b58p1g/manifest
Work,1921-09 (vol. 06 | no. 09),ark:/21198/z16d7x9r,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd08dd,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 36-37, tituladas El VIC y nada más.No todas las páginas tienen la misma coloración. No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. El documento original fue quillotinado, generalmente se nota en los bordes inferiores. ",septiembre 1921|~|1921-08-31/1921-09-29,1921-08-31/1921-09-29,,72 pages,magazines (periodicals),spa,ohch_social_192109,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d7x9r/manifest
Work,1921-10 (vol. 06 | no. 10),ark:/21198/z12n75jz,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3k58,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 36-37, No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. El documento original fue quillotinado, generalmente se nota en los bordes inferiores. No todas las páginas tienen la misma coloración. ",octubre 1921|~|1921-09-30/1921-10-30,1921-09-30/1921-10-30,,72 pages,magazines (periodicals),spa,ohch_social_192110,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n75jz/manifest
Work,1921-11 (vol. 06 | no. 11),ark:/21198/z1z05cfv,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b85pb,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. El documento original fue quillotinado, generalmente se nota en los bordes inferiores. No todas las páginas tienen la misma coloración. ",noviembre 1921|~|1921-10-31/1921-11-29,1921-10-31/1921-11-29,,72 pages,magazines (periodicals),spa,ohch_social_192111,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z05cfv/manifest
Work,1921-12 (vol. 06 | no. 12),ark:/21198/z1t74mq4,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2ghv,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 40-41, No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. El documento original fue quillotinado, generalmente se nota en los bordes inferiores. No todas las páginas tienen la misma coloración. Error de paginación en el documento original, la página 8, pone 9, por lo tanto tiene dos páginas 9.",diciembre 1921|~|1921-11-30/1921-12-30,1921-11-30/1921-12-30,,80 pages,magazines (periodicals),spa,ohch_social_192112,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t74mq4/manifest
Work,1922-01 (vol. 07 | no. 01),ark:/21198/z1pg3w0t,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58r9w,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 36-37. No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. No todas las páginas tienen la misma coloración.,enero 1922|~|1921-12-31/1922-01-30,1921-12-31/1922-01-30,,72 pages,magazines (periodicals),spa,ohch_social_192201,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg3w0t/manifest
Work,1922-02 (vol. 07 | no. 02),ark:/21198/z1jq349x,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3kxf,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 36-37. No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. No todas las páginas tienen la misma coloración. Quillotinado.,febrero 1922|~|1922-01-31/1922-02-27,1922-01-31/1922-02-27,,72 pages,magazines (periodicals),spa,ohch_social_192202,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq349x/manifest
Work,1922-03 (vol. 07 | no. 03),ark:/21198/z1dz2cn3,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46ww9,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 36-37. No todas las páginas tienen el mismo tamaño debido a la encuadernación del documento original. No todas las páginas tienen la misma coloración. Quillotinado. Las primeras páginas del documento están en mal estado y rasgadas en los bordes.,marzo 1922|~|1922-02-28/1922-03-30,1922-02-28/1922-03-30,,72 pages,magazines (periodicals),spa,ohch_social_192203,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz2cn3/manifest
Work,1922-04 (vol. 07 | no. 04),ark:/21198/z1961mvs,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1hck,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento las imágenes y textos completos que se encuentran entre las páginas 36-37. No todas las páginas tienen la misma coloración. Quillotinado.,abril 1922|~|1922-03-31/1922-04-29,1922-03-31/1922-04-29,,72 pages,magazines (periodicals),spa,ohch_social_192204,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1961mvs/manifest
Work,1922-05 (vol. 07 | no. 05),ark:/21198/z15f0w4g,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m352bq,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|La portada y la primera página se encuentran en mal estado. No todas las páginas tienen la misma coloración. Quillotinado.,mayo 1922|~|1922-04-30/1922-05-30,1922-04-30/1922-05-30,,72 pages,magazines (periodicals),spa,ohch_social_192205,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15f0w4g/manifest
Work,1922-06 (vol. 07 | no. 06),ark:/21198/z11r8ts2,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990dkc,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|La portada y la primera página se encuentran en mal estado en los bordes. No todas las páginas tienen la misma coloración. Quillotinado.,junio 1922|~|1922-05-31/1922-06-29,1922-05-31/1922-06-29,,72 pages,magazines (periodicals),spa,ohch_social_192206,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r8ts2/manifest
Work,1922-07 (vol. 07 | no. 07),ark:/21198/z1x08b81,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3zpm,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|La portada y la primera página se encuentra un poco dañada en uno de sus bordes. No todas las páginas tienen la misma coloración. Quillotinado.Contiene en la última página las fotografías y texto que se encuentran entre las páginas 36-37.,julio 1922|~|1922-06-30/1922-07-30,1922-06-30/1922-07-30,,72 pages,magazines (periodicals),spa,ohch_social_192207,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x08b81/manifest
