Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Visibility,Local identifier,Thumbnail,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Format.dimensions,Format.extent,Format.medium,Genre,Language,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,IIIF Manifest URL
Work,1955-12-31 (vol. 01 | no. 45),ark:/21198/z13r3mkm,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19551231,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19911sw,,,,31 de diciembre de 1955|~|1955-12-31,1955-12-31,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r3mkm/manifest
Work,1956-01-07 (vol. 02 | no. 46),ark:/21198/z1002vv6,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560107,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18940pz,,,,7 de enero de 1956|~|1956-01-07,1956-01-07,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1002vv6/manifest
Work,1956-01-14 (vol. 02 | no. 47),ark:/21198/z1v72cbv,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560114,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796zfv,,,,14 de enero de 1956|~|1956-01-14,1956-01-14,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v72cbv/manifest
Work,1956-01-21 (vol. 02 | no. 48),ark:/21198/z1qg1mm4,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560121,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699xbx,,,,21 de enero de 1956|~|1956-01-21,1956-01-21,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg1mm4/manifest
Work,1956-01-28 (vol. 02 | no. 49),ark:/21198/z1kq0vvz,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560128,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1knv,,,,28 de enero de 1956|~|1956-01-28,1956-01-28,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kq0vvz/manifest
Work,1956-02-04 (vol. 02 | no. 50),ark:/21198/z1fz046x,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560204,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4jg1,,,,4 de febrero de 1956|~|1956-02-04,1956-02-04,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fz046x/manifest
Work,1956-02-11 (vol. 02 | no. 51),ark:/21198/z1b882tc,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560211,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7hdj,,,,11 de febrero de 1956|~|1956-02-11,1956-02-11,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b882tc/manifest
Work,1956-02-18 (vol. 02 | no. 52),ark:/21198/z16h7b4h,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560218,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0g78,,,,18 de febrero de 1956|~|1956-02-18,1956-02-18,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h7b4h/manifest
Work,1956-02-25 (vol. 02 | no. 53),ark:/21198/z12r6kds,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560225,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g3f10,,,,25 de febrero de 1956|~|1956-02-25,1956-02-25,,9 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r6kds/manifest
Work,1956-03-03 (vol. 02 | no. 54),ark:/21198/z1z062vw,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560303,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4kw4,,,,3 de marzo de 1956|~|1956-03-03,1956-03-03,,10 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z062vw/manifest
Work,1956-03-10 (vol. 02 | no. 55),ark:/21198/z1t75b4k,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560310,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k9629d,,,,10 de marzo de 1956|~|1956-03-10,1956-03-10,,7 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t75b4k/manifest
Work,1956-03-17 (vol. 02 | no. 56),ark:/21198/z1pg4kcd,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560317,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29rxd,,,,17 de marzo de 1956|~|1956-03-17,1956-03-17,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg4kcd/manifest
Work,1956-03-21 (vol. 02 | no. 57),ark:/21198/z1jq3tqk,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560321,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32qqp,,,,21 de marzo de 1956|~|1956-03-21,1956-03-21,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq3tqk/manifest
Work,1956-03-29 (vol. 02 | no. 58),ark:/21198/z1f21scf,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560329,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35phd,,,misprint: originally printed as no. 57,29 de marzo de 1956|~|1956-03-29,1956-03-29,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f21scf/manifest
Work,1956-04-07 (vol. 02 | no. 59),ark:/21198/z19911rf,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560407,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38nfx,,,,7 de abril de 1956|~|1956-04-07,1956-04-07,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19911rf/manifest
Work,1956-04-14 (vol. 02 | no. 60),ark:/21198/z15j090p,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560414,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j709pz,,,,14 de abril de 1956|~|1956-04-14,1956-04-14,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15j090p/manifest
Work,1956-04-21 (vol. 02 | no. 61),ark:/21198/z11r9j8d,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560421,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h738k1,,,,21 de abril de 1956|~|1956-04-21,1956-04-21,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r9j8d/manifest
Work,1956-04-28 (vol. 02 | no. 62),ark:/21198/z1x091rz,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560428,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g767hj,,,,28 de abril de 1956|~|1956-04-28,1956-04-28,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x091rz/manifest
Work,1956-05-05 (vol. 02 | no. 63),ark:/21198/z1s7891n,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560505,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f796bq,,,,5 de mayo de 1956|~|1956-05-05,1956-05-05,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s7891n/manifest
Work,1956-05-12 (vol. 02 | no. 64),ark:/21198/z1nk67rp,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560512,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d8257b,,,,12 de mayo de 1956|~|1956-05-12,1956-05-12,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk67rp/manifest
Work,1956-05-19 (vol. 02 | no. 65),ark:/21198/z1ht5h1c,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560519,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c8543z,,,,19 de mayo de 1956|~|1956-05-19,1956-05-19,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht5h1c/manifest
Work,1956-05-26 (vol. 02 | no. 66),ark:/21198/z1d24rcv,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560526,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6sb2,,,,26 de mayo de 1956|~|1956-05-26,1956-05-26,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d24rcv/manifest
Work,1956-06-01 (vol. 02 | no. 67),ark:/21198/z18940nh,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560601,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9r6p,,,,1 de junio de 1956|~|1956-06-01,1956-06-01,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18940nh/manifest
Work,1956-06-08 (vol. 02 | no. 68),ark:/21198/z14j37wb,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560608,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2q0z,,,,8 de junio de 1956|~|1956-06-08,1956-06-08,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14j37wb/manifest
Work,1956-06-15 (vol. 02 | no. 69),ark:/21198/z10s2h4k,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560615,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5nzh,,,,15 de junio de 1956|~|1956-06-15,1956-06-15,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s2h4k/manifest
Work,1956-06-22 (vol. 02 | no. 70),ark:/21198/z1w120m4,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560622,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8mt4,,,,22 de junio de 1956|~|1956-06-22,1956-06-22,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w120m4/manifest
Work,1956-06-30 (vol. 02 | no. 71),ark:/21198/z1rb9z8r,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560630,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1kp9,,,,30 de junio de 1956|~|1956-06-30,1956-06-30,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb9z8r/manifest
Work,1956-07-06 (vol. 02 | no. 72),ark:/21198/z1mk96kv,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560706,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j37z7,,,,6 de julio de 1956|~|1956-07-06,1956-07-06,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk96kv/manifest
Work,1956-07-13 (vol. 02 | no. 73),ark:/21198/z1gt8fx1,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560713,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j66sd,,,,13 de julio de 1956|~|1956-07-13,1956-07-13,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gt8fx1/manifest
Work,1956-07-20 (vol. 02 | no. 74),ark:/21198/z1c27q61,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560720,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j95mk,,,,20 de julio de 1956|~|1956-07-20,1956-07-20,,10 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c27q61/manifest
Work,1956-07-27 (vol. 02 | no. 75),ark:/21198/z1796zdd,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560727,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20wbz,,,,27 de julio de 1956|~|1956-07-27,1956-07-27,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1796zdd/manifest
Work,1956-08-03 (vol. 02 | no. 76),ark:/21198/z13j66p2,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560803,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23v6k,,,,3 de agosto de 1956|~|1956-08-03,1956-08-03,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j66p2/manifest
Work,1956-08-10 (vol. 02 | no. 77),ark:/21198/z1zs5q6s,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560810,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55hgh,,,,10 de agosto de 1956|~|1956-08-10,1956-08-10,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs5q6s/manifest
Work,1956-08-17 (vol. 02 | no. 78),ark:/21198/z1v43nwp,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560817,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p58g9p,,,,17 de agosto de 1956|~|1956-08-17,1956-08-17,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v43nwp/manifest
Work,1956-08-24 (vol. 02 | no. 79),ark:/21198/z1qc2x6t,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560824,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n61f5v,,,,24 de agosto de 1956|~|1956-08-24,1956-08-24,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc2x6t/manifest
Work,1956-08-31 (vol. 02 | no. 80),ark:/21198/z1km25jc,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560831,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m64d3c,,,,31 de agosto de 1956|~|1956-08-31,1956-08-31,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km25jc/manifest
Work,1956-09-07 (vol. 02 | no. 81),ark:/21198/z1fv1drr,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560907,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k67bwp,,,,7 de septiembre de 1956|~|1956-09-07,1956-09-07,,12 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv1drr/manifest
Work,1956-09-14 (vol. 02 | no. 82),ark:/21198/z1b30p1r,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560914,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz118619p,,,,14 de septiembre de 1956|~|1956-09-14,1956-09-14,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b30p1r/manifest
Work,1956-09-21 (vol. 02 | no. 83),ark:/21198/z1699x81,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560921,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz108903d,,,,21 de septiembre de 1956|~|1956-09-21,1956-09-21,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1699x81/manifest
Work,1956-09-28 (vol. 02 | no. 84),ark:/21198/z12j95jp,ark:/21198/z1dc0vmt,,,open,ihc_respuestas_19560928,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z92672,,,,28 de septiembre de 1956|~|1956-09-28,1956-09-28,,8 pages,digitized microfilm,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,Departamento de Prensa del C.N. Del P.S.P,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12j95jp/manifest
